Time,Voltage,Current,Total mAh
801.5585203170776,3.374341,3.374676,803.0269140277753
802.0314817428589,3.373757,3.373757,803.4954913888864
802.5305259227753,3.373475,3.37383,803.9640788888864
803.0313856601715,3.373016,3.373006,804.432551944442
803.5328018665314,3.372995,3.373204,804.9010524999976
804.028482913971,3.37215,3.372317,805.3694298611088
804.5315248966217,3.372421,3.372452,805.8378259722199
805.0496690273285,3.37167,3.371784,806.3061293055532
805.5304872989655,3.37167,3.371576,806.7744037499976
806.0311527252197,3.370845,3.370908,807.2425854166643
806.5325310230255,3.371033,3.371033,807.7107844444421
807.0343408584595,3.370198,3.370261,808.1788762499976
807.5461359024048,3.370459,3.370344,808.646979583331
808.0524940490723,3.369843,3.369728,809.1149973611087
808.5351707935333,3.36953,3.369833,809.5830297222199
809.0326180458069,3.368987,3.368998,810.0509461111087
809.5349833965302,3.369207,3.368967,810.518858194442
810.031530380249,3.368424,3.368069,810.9866455555532
810.529219865799,3.368559,3.368392,811.4544777777754
811.0668382644653,3.368006,3.367516,811.922188333331
811.557745218277,3.367892,3.367579,812.3899076388865
812.0298230648041,3.367088,3.366931,812.857536944442
812.5358724594116,3.367276,3.367203,813.3252040277754
813.0328776836395,3.366389,3.366357,813.7927536111088
813.5307531356812,3.366503,3.366566,814.2603322222199
814.0305156707764,3.365773,3.365783,814.727802083331
814.5374140739441,3.366211,3.366065,815.1953111111087
815.0423007011414,3.365251,3.365272,815.6627099999976
815.5324726104736,3.365053,3.365387,816.1301248611087
816.0291273593903,3.364594,3.364656,816.597438194442
816.5334963798523,3.364458,3.364552,817.0647370833309
817.0331590175629,3.363873,3.363759,817.5319258333309
817.546133518219,3.363779,3.363821,817.999123194442
818.0558907985687,3.362913,3.362871,818.4661886111086
818.5292949676514,3.363216,3.36308,818.933283055553
819.030841588974,3.362245,3.36261,819.4003122222197
819.5333545207977,3.362454,3.362673,819.8673501388863
820.03085064888,3.361441,3.361504,820.3342256944419
820.5297639369965,3.361483,3.361452,820.8010940277752
821.0597071647644,3.3607,3.360721,821.2678608333308
821.5645825862885,3.360669,3.360888,821.7346508333308
822.0305802822113,3.360001,3.360074,822.2013277777752
822.5334761142731,3.360095,3.360158,822.6680163888863
823.0280179977417,3.359166,3.359292,823.1345847222196
823.5335259437561,3.359782,3.359333,823.6011587499975
824.0304977893829,3.358217,3.358436,824.067608194442
824.5372321605682,3.358561,3.358415,824.5340547222197
825.0559074878693,3.357841,3.357841,825.0004215277753
825.5335025787354,3.357851,3.358029,825.466814444442
826.0333120822906,3.357382,3.357204,825.9330927777753
826.5330741405487,3.357006,3.357225,826.3993740277753
827.0309860706329,3.356547,3.356557,826.8655624999975
827.5351777076721,3.356651,3.357037,827.3318176388864
828.0314953327179,3.355806,3.355795,827.7979002777753
828.5455672740936,3.356066,3.356045,828.2640176388863
829.0268201828003,3.355253,3.355075,828.7300002777753
829.5310263633728,3.355378,3.355398,829.1960277777753
830.0338313579559,3.354678,3.354491,829.661929305553
830.5308902263641,3.354825,3.355148,830.1279220833308
831.047390460968,3.353697,3.353812,830.593729305553
