Time,Electrical Power,Mechanical Power
0.9480000000000001,218.44928579662502,41.18211468264698
0.9500000000000001,218.59540891351946,46.826216553958595
0.9520000000000001,230.87177934953488,52.7607791288243
0.9540000000000001,243.2998850630007,58.87932634793424
0.9560000000000001,243.39299151721548,65.28253892466088
0.9580000000000001,256.49527388896126,71.93120252756525
0.96,269.99777999174916,78.9668017228672
0.962,269.99935788509464,86.02234922303715
0.964,284.0,93.56451145453471
0.966,294.0,101.00037055262925
0.968,298.0,108.42657699267727
0.97,309.0,117.53457839863754
0.972,329.0,129.24867557515682
0.974,431.189127341441,141.7295242752597
0.976,447.13241640889635,153.85237933105896
0.978,452.944766799582,165.12551797698723
0.98,476.8109019422317,176.71057150206897
0.982,476.6298270695263,188.6690089136338
0.984,510.5989498364529,200.8802687089944
0.986,510.75695860523035,213.2847515544217
0.988,523.9680366054259,225.70106627571093
0.99,537.1910324015024,238.34802535250577
0.992,557.1883176613003,251.29185007731667
0.994,570.6858384555534,264.40361648833243
0.996,584.683617880019,277.9623730436824
0.998,597.6848454079424,292.2678319865022
1.0,626.7263261753401,313.23431467298775
1.002,642.7873096382693,323.9954384302856
1.004,656.8854618128831,339.3636268177707
1.006,679.8843905844734,354.5908585618506
1.008,702.8838804124102,370.4330953886762
1.01,717.8858788867386,386.40654476140173
1.012,756.6943794882741,408.51187638631717
1.014,767.4552175684437,419.8344996411557
1.016,798.5860952272908,436.2694328322938
1.018,823.5602753589123,455.35131826444524
1.02,848.9687971230771,475.2379345104327
1.022,895.0500772670669,512.1346406755613
1.024,892.9334952899042,515.5420111951469
1.026,949.8410951239928,551.5908727470209
1.028,962.3349386988798,557.2089035622452
1.03,990.7468299939212,578.3633938998667
1.032,1061.2598804835711,599.8007069370524
1.034,1098.9363324820663,624.3621670109129
1.036,1140.6670888247875,654.7507746316164
1.038,1192.8711891978746,679.3207649344705
1.04,1271.9482158759686,706.8561226687827
1.042,1314.2263729458398,733.3671617504026
1.044,1402.333676646638,785.847704878412
1.046,1424.808286491999,814.4826163766951
1.048,1441.972075891898,832.9285002325039
